"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
342000,-1284.55,-879.601,-805.273,-370.963,-1035.19,-733.378,-816.39,-708.491,-1155.12,-874.244,-1322,-982.8,-2909.47,-2696.35,-3130.68,-2995.09,-3105.24,-2665.55,-2653.46,-2440.87,-3147.8,-2867.56,-3370.56,-3312.53,-3234.43,-3096.48,-3423.59,-3339.08,-2686.25,-2095.99,-3407.83,-2946.75,-2612.15,-2386.68,-2235.71,-2150.66,-1633,-1219.8,-1696.16,-1412.86,-1508.46,-1187.76,-1966.3,-1780.21,-2203.77,-1746.37,-1940.41,-1478.2,-6163.51,-6002.65,-7127.12,-6237.36,-8279.99,-6718.18,-6494.56,-4429.82,-10859.7,-7444.31,-5765.93,-4315.16,-14245.1,-11184.2,-15108.2,-13274.5,-11997.3,-9109.41,-12178.5,-10431.1,-12425,-10505.2,-4284.57,-3319.52,-4880.03,-3823.99,-4511.51,-3580.64,-3657.78,-3320.78,-4099.08,-3542.27,-4628.47,-3910.64,-5445.88,-4232.27,
342100,-1293.4,-862.699,-808.395,-380.513,-1029.53,-744.461,-816.39,-708.491,-1158.14,-874.244,-1322,-982.229,-2909.47,-2696.35,-3130.68,-2995.09,-3121.55,-2681.77,-2638.4,-2440.87,-3140.25,-2868.39,-3370.56,-3312.53,-3256.33,-3100.7,-3458.68,-3328.79,-2674.16,-2096.17,-3409.31,-2953.55,-2593.37,-2422.75,-2235.71,-2151.31,-1630.68,-1219.8,-1701.5,-1412.86,-1498.79,-1187.76,-1969.65,-1794.78,-2207.24,-1745.95,-1940.24,-1481.04,-6294.26,-5990.33,-7118.06,-6242.63,-8312.66,-6731.97,-6549.35,-4417.87,-10896.3,-7449.6,-5784.7,-4360.36,-14250.3,-11184.2,-15119,-13174.4,-11813.6,-9185.6,-12217.2,-10423.3,-12425,-10490.6,-4255.05,-3294.2,-4885.85,-3771.61,-4365.12,-3425.8,-3657.78,-3320.78,-4103.37,-3542.27,-4619.03,-3883.08,-5445.88,-4232.27,
342200,-1289.62,-854.533,-812.619,-367.507,-1029.41,-737.818,-816.39,-708.491,-1158.14,-869.836,-1316.87,-992.106,-2909.09,-2696.35,-3130.22,-2985.2,-3121.55,-2686.44,-2638.4,-2440.87,-3144.62,-2869.59,-3370.93,-3301.15,-3264.22,-3132.47,-3493.56,-3340.71,-2665.98,-2122.01,-3399.25,-2940.51,-2547.83,-2434.03,-2235.71,-2151.31,-1657.36,-1219.8,-1711.35,-1409.21,-1485.35,-1187.76,-1967.2,-1757.5,-2205,-1738.41,-1916.89,-1471.97,-6388.64,-5957.11,-7069.04,-6156.36,-8118.73,-6791.07,-6547.23,-4417.87,-10896.3,-7449.6,-5795.48,-4387.96,-14333.7,-11245.3,-15094.3,-12778,-11868.2,-9030.18,-12164.8,-10443.6,-12425,-10490.6,-4239.75,-3322.98,-4874.14,-3835.9,-4352.63,-3526.35,-3647.2,-3320.78,-4103.37,-3542.27,-4619.03,-3907.59,-5445.88,-4281.91,
342300,-1293.79,-838.152,-809.853,-367.507,-1024.76,-737.818,-816.39,-708.491,-1158.14,-873.827,-1316.87,-992.106,-2906.47,-2693.73,-3130.22,-2986.58,-3078.3,-2686.44,-2638.4,-2440.87,-3144.62,-2867.98,-3367.66,-3310.15,-3165.95,-3120.25,-3564.55,-3314.64,-2667.66,-2109.82,-3395.06,-2935.36,-2546.31,-2434.03,-2231.91,-2151.31,-1645.74,-1219.8,-1667.59,-1400.01,-1485.35,-1187.76,-1983.45,-1751.32,-2205,-1738.67,-1913.86,-1454.82,-6260.8,-5966.81,-7064.55,-6232.21,-8197.52,-6797.62,-6602.81,-4417.87,-10851.5,-7425.05,-5792.81,-4365.34,-14333.7,-11296.7,-15559.4,-13171.4,-11727.8,-9204.97,-12164.8,-10443.9,-12435.4,-10450.7,-4228.08,-3349.91,-4881.37,-3796.99,-4728.42,-3680.72,-3660.87,-3320.78,-4090.59,-3542.27,-4643.9,-3902.15,-5445.88,-4281.91,
342400,-1292.53,-836.893,-796.613,-363.953,-1024.76,-737.818,-816.39,-708.491,-1145.72,-866.753,-1316.87,-992.106,-2906.47,-2693.73,-3129.73,-2981.73,-3067.64,-2669.58,-2638.4,-2440.87,-3144.62,-2867.98,-3367.66,-3308.83,-3242.07,-3114.18,-3582.55,-3259.13,-2628.5,-2108.83,-3399.59,-2911.86,-2535.26,-2445.97,-2232.03,-2151.42,-1646.45,-1215.78,-1734.44,-1414.58,-1485.35,-1187.76,-1985.57,-1756.58,-2236.61,-1765.74,-1943.96,-1454.55,-6258.06,-5948.85,-7061.83,-6227.63,-8218.83,-6797.62,-6453.31,-4435.26,-10897.3,-7488.48,-5816.89,-4365.34,-14308.1,-11318.9,-15089.1,-12990.7,-11720.6,-9199.38,-12164.8,-10369.6,-12449.4,-10450.7,-4169.53,-3201.57,-5009.47,-3806.11,-4387.99,-3668.2,-3654.96,-3334.07,-4090.59,-3532.45,-4615.57,-3918.23,-5445.88,-4281.91,
342500,-1290.93,-857.444,-796.613,-364.416,-1031.65,-735.183,-817.367,-708.491,-1173.47,-866.753,-1316.59,-992.106,-2906.47,-2693.73,-3129.73,-2982.52,-3067.64,-2688.21,-2646.83,-2440.87,-3144.62,-2867.15,-3358.28,-3321.31,-3250.11,-3181.25,-3552.02,-3333.51,-2624.37,-2108.83,-3418.57,-2902.47,-2540.18,-2440.32,-2232.03,-2153.48,-1646.45,-1215.78,-1675.98,-1406.78,-1479.18,-1187.76,-1988.79,-1727.75,-2221.19,-1765.74,-1943.96,-1426.47,-6246.84,-5989.35,-7065.14,-6227.63,-8218.83,-6809.7,-6596.86,-4402.71,-10897.3,-7509.81,-5792.51,-4365.34,-14308.1,-11310.5,-15096.1,-13282.6,-11811.6,-9199.72,-12172.1,-10369.6,-12483.8,-10499.2,-4121.89,-3413.9,-5057.6,-3720.77,-4456.35,-3593.34,-3654.96,-3334.07,-4092.97,-3565.4,-4562.24,-3916.38,-5445.88,-4320.1,
342600,-1290.93,-853.191,-796.613,-367.558,-1025.69,-735.183,-816.723,-707.847,-1129.07,-866.753,-1322.68,-992.106,-2906.47,-2693.73,-3129.94,-2982.52,-3072.3,-2688.21,-2646.99,-2438.01,-3145.35,-2867.15,-3358.28,-3327.87,-3254.24,-3183.11,-3631.69,-3335.57,-2636.29,-2059.04,-3444.1,-2928.18,-2536.43,-2440.11,-2232.03,-2153.48,-1645.06,-1251.1,-1693.85,-1414.95,-1475.49,-1180.07,-2012.73,-1743.2,-2210.8,-1767.84,-1931.24,-1429.83,-6248.39,-6003.63,-7037.19,-6222.07,-8218.83,-6636.18,-6511.53,-4468.36,-10926.5,-7482.38,-5793.61,-4399.44,-14597,-11309.8,-15293.5,-13159.8,-11750.5,-9188.33,-12179.2,-10300.4,-12502.8,-10499.2,-4104.83,-3344.74,-4873.28,-3882.66,-4388.26,-3637.15,-3654.96,-3334.07,-4093.37,-3567.26,-4562.89,-3920.86,-5445.88,-4320.1,
342700,-1290.93,-850.333,-798.387,-367.362,-1025.69,-735.183,-816.723,-707.847,-1123.57,-883.918,-1321.45,-992.106,-2908.47,-2693.73,-3127.17,-2969.96,-3069.88,-2685.87,-2646.99,-2438.01,-3145.35,-2862.79,-3364.63,-3331.38,-3264.96,-3183.11,-3576.32,-3235.68,-2622.91,-2049.44,-3506.55,-2925.52,-2532.42,-2440.11,-2232.03,-2153.48,-1641.98,-1251.1,-1670.54,-1391.64,-1474.99,-1165.95,-2014.46,-1731.23,-2216.68,-1762.22,-1940.16,-1431.35,-6248.17,-5998.22,-6949.16,-6240.04,-8218.83,-6713.81,-6475.59,-4466.75,-10845.2,-7482.38,-5774.72,-4397.16,-14422.4,-11356.5,-15297.7,-13032.9,-11755.2,-9199.52,-12201.8,-10294.3,-12562.9,-10520,-4107.25,-3344.74,-4869.68,-3902.95,-4423.61,-3548.74,-3654.96,-3329.12,-4092.28,-3567.26,-4560.66,-3920.86,-5454.22,-4320.1,
342800,-1290.93,-849.971,-798.958,-362.897,-1028.09,-730.014,-816.723,-707.847,-1088.41,-883.918,-1326.52,-992.106,-2909.41,-2695.43,-3125.1,-2969.96,-3062.43,-2696.21,-2646.99,-2438.01,-3138.12,-2855.56,-3369.81,-3321.47,-3242.37,-3186.77,-3560.12,-3372.51,-2622.91,-2078.1,-3475.5,-2941.36,-2578.26,-2380.21,-2232.03,-2153.48,-1641.98,-1247.28,-1638.73,-1391.22,-1477.26,-1157.17,-2011.18,-1737.41,-2202.25,-1788.9,-1957.75,-1482.92,-6217.32,-6024.53,-6918.24,-6170.79,-8218.83,-6872.61,-6453.36,-4505.69,-10845.2,-7447.55,-5774.72,-4397.86,-14495.1,-11433.5,-15468.6,-12966.3,-11779.7,-9236.79,-12254.6,-10335.8,-12549.1,-10511.3,-4081.8,-3350.15,-4878.66,-3895.62,-4346.81,-3638.65,-3654.96,-3333.33,-4105.32,-3567.67,-4560.66,-3911.58,-5454.22,-4320.1,
342900,-1292.93,-867.046,-798.958,-369.978,-1028.09,-719.891,-816.723,-709.572,-1088.15,-883.918,-1326.52,-992.106,-2910.24,-2695.43,-3130.55,-2969.96,-3062.43,-2696.21,-2650.66,-2437.01,-3138.12,-2855.56,-3369.81,-3321.47,-3233.38,-3164.06,-3536.25,-3425.99,-2622.35,-2056.37,-3485.5,-2945.65,-2521.7,-2388.29,-2232.03,-2153.48,-1615.72,-1222.28,-1638.73,-1391.22,-1487.74,-1164.61,-2006.88,-1706.24,-2222.63,-1789.24,-1962.69,-1471.19,-6220.2,-6050.25,-6910.16,-6304.34,-8235.03,-6872.61,-6471.42,-4505.69,-10895.1,-7356.95,-5768.98,-4407.31,-14341.9,-11464.1,-15186.6,-13278.1,-11775.5,-9204.75,-12301.4,-10291.6,-12416,-10487.2,-4084.36,-3401.74,-4892.67,-3906.63,-4482.34,-3591.52,-3674.88,-3316.49,-4105.32,-3567.67,-4570.26,-3898.03,-5454.22,-4320.1,
343000,-1309.26,-849.434,-798.958,-363.656,-1028.09,-719.891,-816.552,-721.452,-1088.15,-880.003,-1326.52,-987,-2911.83,-2697.02,-3120.92,-2980.2,-3060.22,-2696.17,-2650.66,-2437.01,-3138.12,-2855.56,-3368.21,-3313.3,-3230.47,-3164.06,-3536.25,-3403.81,-2637.11,-2092.15,-3433.94,-2942.33,-2614.72,-2424.01,-2232.03,-2153.48,-1612.25,-1207.73,-1654.45,-1389.77,-1519.9,-1164.61,-2018.79,-1687.58,-2231.64,-1775.66,-1964.36,-1479.79,-6253.63,-5973.88,-6916.38,-6317.28,-8235.03,-6872.61,-6491.08,-4545.67,-10908.6,-7465.54,-5768.98,-4394.85,-14341.9,-11442.2,-15128.5,-13234.3,-11775.5,-9196.61,-12300.9,-10291.6,-12348.7,-10477.9,-4084.36,-3402.69,-4951.52,-3922.62,-4431.89,-3624.42,-3672.74,-3306.21,-4105.32,-3567.67,-4567.53,-3900.02,-5454.22,-4320.1,
343100,-1304.7,-849.434,-807.597,-361.048,-1028.09,-722.005,-816.552,-715.364,-1088.15,-882.044,-1314.47,-984.41,-2911.83,-2697.02,-3129.42,-2980.2,-3068.46,-2700.77,-2651,-2437.01,-3136.34,-2855.56,-3368.2,-3313.3,-3222.08,-3172.62,-3539.06,-3415.72,-2761.34,-2073.47,-3389.03,-2974.05,-2603.88,-2351.06,-2232.03,-2153.48,-1617.31,-1192.27,-1706.96,-1374.28,-1515.15,-1168.11,-2019.79,-1669.29,-2213.09,-1774.47,-1926.4,-1479.79,-6249.9,-5947.61,-6963.42,-6283.03,-8235.03,-6892.92,-6496.16,-4533.47,-10924.6,-7466.68,-5768.17,-4394.05,-14352.1,-11428.2,-15028.5,-13148.4,-11773.3,-9175.66,-12300.5,-10297.6,-12348.7,-10477.9,-4084.36,-3417.1,-4942.24,-3843.37,-4357.21,-3649.31,-3673.37,-3306.21,-4150.05,-3572.02,-4558.48,-3901.42,-5454.22,-4331.7,
343200,-1304.7,-858.572,-805.904,-355.311,-1028.09,-722.005,-816.552,-713.81,-1126.64,-882.044,-1314.47,-989.546,-2911.83,-2697.02,-3129.42,-2980.2,-3044.23,-2704.77,-2651,-2437.01,-3136.34,-2857.31,-3368.2,-3314.63,-3212.35,-3174.19,-3545.55,-3340.95,-2703.32,-2050.68,-3382.54,-3004.32,-2598.03,-2392.97,-2232.03,-2153.48,-1617.31,-1200.02,-1745.39,-1405.02,-1515.15,-1168.11,-2025.84,-1712.8,-2173.67,-1777.73,-1921.79,-1495.81,-6191.97,-5947.57,-7185.74,-6267.57,-8235.03,-6911.13,-6542.23,-4547.05,-10918.6,-7532.8,-5768.17,-4412.01,-14350.8,-11431,-15180.1,-13218.1,-11713.9,-9113.7,-12300.5,-10386.9,-12370.1,-10466.9,-4106.42,-3444.14,-5166.28,-3901.52,-4406.96,-3587.94,-3706.94,-3312.08,-4178.56,-3577.64,-4551.93,-3925.47,-5454.22,-4331.7,
343300,-1307.15,-850.832,-801.229,-353.197,-1028.09,-722.005,-817.425,-713.81,-1126.64,-882.044,-1309.24,-987.652,-2911.83,-2693.35,-3129.42,-2980.2,-3044.23,-2680.12,-2651,-2437.01,-3135.92,-2856.89,-3368.2,-3314.63,-3212.8,-3174.19,-3552.95,-3343.58,-2688.83,-2064.06,-3382.54,-3006.24,-2598.14,-2319.89,-2232.03,-2153.48,-1612.42,-1185.57,-1745.75,-1344.87,-1515.15,-1168.11,-2010.59,-1733,-2173.67,-1771.19,-1926.04,-1496.44,-6180.52,-6000.78,-7067.6,-6226.75,-8262.84,-6877.51,-6442.18,-4571.54,-10875.5,-7541.95,-5784.19,-4419.44,-14318.8,-11452.3,-15193.7,-13238.8,-11708.9,-9209.07,-12276.8,-10432.4,-12386.7,-10478.3,-4092.52,-3452.6,-4907.08,-3896.12,-4323.72,-3685.89,-3691.7,-3298.39,-4174.66,-3572.44,-4551.93,-3932.16,-5454.22,-4331.7,
343400,-1286.43,-874.847,-805.673,-382.531,-1028.09,-722.005,-817.425,-713.316,-1145.84,-882.044,-1309.24,-987.42,-2911.83,-2693.35,-3129.42,-2980.2,-3045.09,-2680.12,-2651,-2437.01,-3136.05,-2856.89,-3368.2,-3314.63,-3212.8,-3129.59,-3559.34,-3361.55,-2659.99,-2092.01,-3374.06,-3026.26,-2639.38,-2400.25,-2232.03,-2153.48,-1612.47,-1185.57,-1697.83,-1336.01,-1530.76,-1188.86,-2010.59,-1694.17,-2181.91,-1772.53,-1923.57,-1480.33,-6191.07,-6013.55,-7117.47,-6217.58,-8261.49,-6866.6,-6450.05,-4529.11,-10883.9,-7516.27,-5782.67,-4419.44,-14318.5,-11445.7,-15233.5,-13129.2,-11708.9,-9203.46,-12321.9,-10432.4,-12382.8,-10478.3,-4092.52,-3437.59,-4890.71,-3904.46,-4552.8,-3583.14,-3694.42,-3319.24,-4174.66,-3572.44,-4551.93,-3932.16,-5454.22,-4325.12,
343500,-1286.43,-874.847,-801.27,-379.705,-1028.09,-722.005,-818.855,-713.316,-1152.79,-881.075,-1312.06,-987.42,-2911.83,-2693.35,-3127.41,-2980.2,-3046.09,-2697.66,-2651,-2437.01,-3142.51,-2860.84,-3364.29,-3310.72,-3211.62,-3134.95,-3611.63,-3359.26,-2678.8,-2085.96,-3374.06,-3024.92,-2604.38,-2439.07,-2228.62,-2153.48,-1618.62,-1191.72,-1684.48,-1372.22,-1547.43,-1184.85,-2010.59,-1718.79,-2189.15,-1763.17,-1901.82,-1453.69,-6244.68,-5995.45,-7065.42,-6235.48,-8261.49,-6754.98,-6524.13,-4461.19,-10883.9,-7516.27,-5796.35,-4422.35,-14318.5,-11443.3,-15139.2,-13030.9,-11730.1,-9187.08,-12322.1,-10418.5,-12379.8,-10478.3,-4092.52,-3394.45,-4873.32,-3908.44,-4300.54,-3688.55,-3694.42,-3322.71,-4178.68,-3544.32,-4552.32,-3917.08,-5454.22,-4326.5,
343600,-1292.42,-874.847,-801.27,-379.705,-1028.09,-720.461,-818.545,-713.316,-1157.41,-881.996,-1312.06,-988.767,-2911.83,-2693.35,-3127.41,-2980.2,-3052.39,-2695.45,-2649.9,-2437.01,-3142.51,-2861.01,-3364.29,-3310.25,-3211.62,-3134.95,-3611.87,-3362.35,-2672.72,-2079.66,-3422.28,-3024.92,-2602.72,-2430.6,-2228.62,-2153.48,-1618.62,-1191.72,-1673.84,-1417.46,-1536.15,-1203.65,-2090.62,-1734.08,-2189.15,-1769.31,-1899.16,-1466.39,-6217.74,-5993.37,-7145.21,-6122.34,-8181.84,-6754.98,-6466,-4426.27,-10883.9,-7507.07,-5796.35,-4383.73,-14267.9,-11443.3,-15187.7,-13236.9,-11764.5,-9048.06,-12306.2,-10418.5,-12389.8,-10382.6,-4084.12,-3386,-4847.75,-3908.44,-4488.4,-3633.53,-3675.74,-3301.24,-4178.68,-3518.49,-4557.89,-3917.08,-5454.22,-4326.5,
343700,-1292.42,-874.362,-809.63,-379.705,-1028.09,-720.461,-818.545,-703.219,-1147.79,-884.001,-1312.06,-988.767,-2911.83,-2692.52,-3123.96,-2980.2,-3060.57,-2695.45,-2647.87,-2437.01,-3142.51,-2861.01,-3364.29,-3310.25,-3211.62,-3134.95,-3577.3,-3334.75,-2642.5,-2093.55,-3401.36,-3007.91,-2618.45,-2447.13,-2228.62,-2153.48,-1618.62,-1191.72,-1688.27,-1408.7,-1542.35,-1203.65,-2082.08,-1734.08,-2183.25,-1769.31,-1899.16,-1476.44,-6232.14,-5989.06,-7072.96,-6257.41,-8125.88,-6724.4,-6577.97,-4415.26,-10845.7,-7507.07,-5796.35,-4360.13,-14306,-11439.7,-15120,-12898.8,-11764.5,-9157.08,-12242.3,-10418.5,-12341.5,-10382.6,-4094.12,-3437.56,-4868.01,-3883.33,-4372.9,-3602.98,-3680.06,-3302.29,-4139.89,-3479.25,-4562.21,-3917.08,-5454.22,-4326.5,
343800,-1304.67,-880.383,-812.366,-379.705,-1028.09,-720.461,-818.545,-703.099,-1147.25,-884.001,-1311.77,-988.767,-2910.6,-2691.29,-3130.85,-2980.2,-3083.39,-2698.53,-2647.87,-2437.01,-3142.51,-2861.01,-3364.29,-3305.54,-3216.07,-3118.31,-3605.85,-3322.75,-2659.6,-2093.55,-3383.67,-3013.28,-2661.13,-2454.46,-2228.62,-2153.48,-1618.62,-1211.98,-1675.84,-1366.4,-1544.14,-1208.02,-2025.73,-1738.03,-2217.3,-1764.7,-1903.96,-1476.4,-6211.16,-5972.44,-7037.77,-6251.33,-8125.88,-6711.04,-6657.95,-4374.12,-10845.7,-7449.7,-5798.43,-4297.48,-14306.3,-11443.4,-15015.2,-13028.7,-11831.5,-9206.74,-12242.3,-10450.9,-12340.1,-10407.4,-4093.7,-3454.9,-4847.39,-3867.04,-4397.7,-3631.95,-3660.53,-3302.29,-4128.26,-3518.66,-4592.97,-3908.92,-5454.22,-4326.5,
343900,-1313.35,-882.663,-819.606,-380.809,-1028.09,-722.85,-818.16,-702.033,-1147.25,-884.001,-1309.4,-986.401,-2910.6,-2694.65,-3130.85,-2980.78,-3076.93,-2698.53,-2646.39,-2435.08,-3144.75,-2867.46,-3366.83,-3305.54,-3216.07,-3117.2,-3666.09,-3339.79,-2665.11,-2101.6,-3391.84,-3013.28,-2623.51,-2446.42,-2228.62,-2153.48,-1606.81,-1214.01,-1675.84,-1366.4,-1540.3,-1197.91,-2042.19,-1738.03,-2201.75,-1764.7,-1912.35,-1479.47,-6248.58,-5972.58,-7058.89,-6205.42,-8076.02,-6711.04,-6491.47,-4463.58,-10922.1,-7489.42,-5771.75,-4327.18,-14306.3,-11405.2,-15118.2,-13306.2,-11827.3,-9206.74,-12203.7,-10463.2,-12340.1,-10407.4,-4091.76,-3388.92,-4847.39,-3857.83,-4421.92,-3604.23,-3656.61,-3301.93,-4128.26,-3507.69,-4629.67,-3890.89,-5454.22,-4326.5,
344000,-1313.35,-882.663,-827.878,-381.437,-1033.91,-722.85,-818.02,-699.872,-1168.57,-884.001,-1309.4,-986.401,-2910.6,-2694.65,-3130.71,-2941.44,-3054.67,-2696.58,-2647.23,-2431.76,-3144.75,-2867.46,-3366.83,-3305.54,-3220.96,-3121.88,-3623.58,-3348.53,-2647.41,-2105.77,-3391.84,-2979.32,-2633.93,-2423.48,-2228.62,-2162.68,-1607.52,-1214.01,-1673.44,-1369.99,-1553.91,-1197.91,-2035.23,-1744.73,-2201.75,-1753.2,-1939.08,-1479.47,-6284.02,-6007.34,-7095.07,-6204.34,-8076.02,-6714.1,-6517.15,-4440.92,-10819.3,-7489.88,-5795.34,-4327.18,-14690.5,-11336.4,-15348.4,-13316,-11867.1,-9006.84,-12203.7,-10415.2,-12342.5,-10424.1,-4114.61,-3472.37,-4882.32,-3945.82,-4280.71,-3638.17,-3690.79,-3310.92,-4140.51,-3515,-4635.82,-3907.9,-5454.22,-4326.5,
344100,-1330.1,-894.229,-815.411,-381.437,-1033.91,-722.85,-818.02,-696.834,-1170.13,-884.001,-1309.4,-986.401,-2910.6,-2694.65,-3130.71,-2941.96,-3052.06,-2692.68,-2647.23,-2440.25,-3144.75,-2867.46,-3370.1,-3311.25,-3220.96,-3106.93,-3639.84,-3326.48,-2674.54,-2085.48,-3441.4,-2981.26,-2525.45,-2427.91,-2228.62,-2162.68,-1607.52,-1214.59,-1673.44,-1356.16,-1537.12,-1197.06,-2062.11,-1692.23,-2181.91,-1731.16,-1984.17,-1479.47,-6265.09,-6017.86,-7082.57,-6136.97,-8076.02,-6789.78,-6441.92,-4440.92,-10851.5,-7489.88,-5816.43,-4330.8,-14438.3,-11307.9,-15350.3,-13130.4,-11800.7,-9212.3,-12203.7,-10482.2,-12373.5,-10457,-4098.26,-3466.69,-4921.69,-3948.11,-4298.08,-3690.63,-3682.85,-3309.41,-4140.51,-3521.02,-4610.06,-3930.3,-5454.22,-4326.5,
344200,-1337.35,-894.834,-819.177,-378.62,-1033.91,-729.249,-818.02,-696.834,-1172.01,-884.001,-1306.08,-983.078,-2909.69,-2694.64,-3131.35,-2945.33,-3048,-2750.85,-2647.23,-2441,-3144.75,-2867.46,-3371.5,-3303.38,-3223.75,-3106.67,-3555.28,-3238.44,-2689.39,-2095.25,-3396.31,-2904.33,-2525.01,-2437.41,-2228.62,-2162.68,-1607.28,-1214.59,-1688.45,-1348.06,-1537.12,-1197.06,-2061.83,-1695.4,-2181.91,-1761.22,-1937.12,-1483.14,-6277.9,-5956.4,-7088,-6224.43,-8102.15,-6789.78,-6517.4,-4458.73,-10851.5,-7507.79,-5804.84,-4332.81,-14401.2,-11289.2,-15340.4,-13002.3,-11712.9,-9117.44,-12197.7,-10464.2,-12389.5,-10459.4,-4098.26,-3463.25,-4981.66,-3948.11,-4464.64,-3575.12,-3691.91,-3309.41,-4140.5,-3521.02,-4591.2,-3908.41,-5454.22,-4326.5,
344300,-1335.77,-893.255,-827.706,-381.564,-1033.91,-729.249,-819.294,-700.583,-1169.69,-876.1,-1307.65,-983.078,-2909.69,-2694.64,-3131.35,-2937.3,-3075.09,-2770.32,-2645.1,-2441,-3144.75,-2867.46,-3374.7,-3305.33,-3223.75,-3106.67,-3532.14,-3345.47,-2682.44,-2091.49,-3377.61,-2905.85,-2528,-2364.46,-2228.62,-2158.22,-1589.9,-1226.68,-1695.87,-1379.26,-1533.11,-1202.23,-2026.79,-1687.65,-2181.59,-1754.35,-1955.05,-1488.84,-6327.53,-5974.13,-7072.89,-6246.05,-8128.91,-6789.78,-6493.9,-4440.98,-10851.5,-7507.79,-5804.84,-4332.81,-14434,-11295.1,-15517.7,-13241.3,-12003.5,-8875.77,-12205.7,-10454.2,-12389.5,-10485.3,-4100.28,-3447,-4920.57,-3948.11,-4352.59,-3625.15,-3661.78,-3309.41,-4105.19,-3496.18,-4569.27,-3912.02,-5454.22,-4326.5,
344400,-1340.54,-893.255,-810.836,-381.564,-1033.91,-723.89,-820.551,-700.583,-1169.76,-855.671,-1307.65,-983.078,-2909.69,-2694.64,-3119.78,-2936.66,-3078.63,-2760.51,-2645.1,-2443.36,-3144.75,-2864.72,-3374.7,-3306,-3241.74,-3115.73,-3519.67,-3354.08,-2654.88,-2082.47,-3375.64,-2969.76,-2529.49,-2399.69,-2230.46,-2161.98,-1588.53,-1228.87,-1695.62,-1394.51,-1511.02,-1196.33,-2035.32,-1699.64,-2175.94,-1756.05,-1922.3,-1486.09,-6342.26,-5888.02,-7054.53,-6260.66,-8128.91,-6894.78,-6445.1,-4365.61,-10849.2,-7497.84,-5808.16,-4323.01,-14449.5,-11295.1,-15005.8,-13441.3,-11743.3,-9189.45,-12192.3,-10448.7,-12389.5,-10485.3,-4090.9,-3467.55,-4935.85,-3948.11,-4350.19,-3564.04,-3656.5,-3309.41,-4101.3,-3523.29,-4560.67,-3908,-5454.22,-4326.5,
344500,-1340.54,-869.74,-801.295,-365.066,-1035.47,-723.89,-820.551,-700.583,-1152.74,-876.034,-1307.65,-983.078,-2909.69,-2694.64,-3119.78,-2936.66,-3078.63,-2756.92,-2645.1,-2443.36,-3140.03,-2863.64,-3357.45,-3303.05,-3239.38,-3109.87,-3563.28,-3340.17,-2691.86,-2112.21,-3371.97,-2961.24,-2541.44,-2386.78,-2232.93,-2161.98,-1592.78,-1228.87,-1713.36,-1399.81,-1524.88,-1189.7,-1994.91,-1640.38,-2175.94,-1762.47,-1904.33,-1484.86,-6250.77,-6017.52,-7051.45,-6182.48,-8128.91,-6894.78,-6508.38,-4402.42,-10849.2,-7380.26,-5808.16,-4323.01,-14321.1,-11295.1,-15084.5,-12968,-11751.9,-9133.88,-12166.5,-10448.7,-12329.7,-10485.3,-4082.54,-3467.55,-5004.27,-3948.11,-4451.75,-3612.58,-3651.16,-3311.91,-4097.06,-3539.26,-4560.88,-3916.93,-5415.65,-4326.5,
344600,-1340.54,-869.74,-806.162,-344.374,-1048.94,-719.792,-819.549,-701.074,-1152.17,-876.034,-1307.65,-983.078,-2908.29,-2694.64,-3119.78,-2936.66,-3074.44,-2757.32,-2645.7,-2443.36,-3142.24,-2863.64,-3357.45,-3317.92,-3201.4,-3127.49,-3560.48,-3351.23,-2666.19,-2115.64,-3372.11,-2960.08,-2658.11,-2423.36,-2232.93,-2161.98,-1592.11,-1243.89,-1691.18,-1399.81,-1525.09,-1174.28,-1994.91,-1692.99,-2173.02,-1762.47,-1904.33,-1489.87,-6256.8,-5947.4,-7053.02,-6169.49,-8128.91,-6894.78,-6477.66,-4405.72,-10851,-7476.73,-5808.42,-4323.01,-14321.1,-11285.4,-15382,-13316.2,-11699.3,-9057.11,-12166.5,-10448.7,-12329.7,-10485.3,-4177.93,-3399.03,-4995.32,-3909.27,-4379.22,-3653.42,-3648.36,-3302.14,-4097.41,-3539.26,-4575.58,-3895.36,-5415.65,-4326.5,
