"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
223700,-1204.96,-962.004,-717.023,-479.891,-1002.82,-762.814,-801.986,-746.687,-1088.59,-895.809,-1262.13,-1104.99,-2882.11,-2852.56,-3094.55,-3052.86,-3042.9,-2786.5,-2560.6,-2455.52,-3108.06,-2902.92,-3341.63,-3336.95,-3200.94,-3103.56,-3520.7,-3420.94,-2514.34,-2237.92,-3360.45,-3101.35,-2572.96,-2511.62,-2257.16,-2104.24,-1510.1,-1366.51,-1639.44,-1492.02,-1438.55,-1280.64,-1954.84,-1810.67,-2126.31,-1857.67,-1815.91,-1590.08,-6229.33,-6071.37,-6848.15,-6232.14,-7898.96,-7044.8,-6223.53,-5702.12,-9382.9,-8362.86,-5627.72,-5025.41,-13518.6,-12522.9,-14903.6,-13487.5,-10707.3,-9157.27,-11279,-10621.4,-12221.9,-11053,-3857.33,-3486.04,-4778.46,-4216.55,-4127.55,-3590.74,-3632.2,-3489.07,-3924.13,-3586.58,-4357.74,-4036.82,-5270.49,-4647.92,
223800,-1200.26,-981.573,-741.865,-479.165,-965.144,-754.893,-801.986,-745.018,-1104.88,-941.154,-1263.29,-1106.85,-2882.11,-2852.56,-3100.96,-3052.86,-3032.18,-2792.74,-2560.6,-2455.52,-3042.05,-2907.56,-3204.68,-3201.39,-3178.05,-3127.52,-3543.88,-3447.41,-2536.97,-2295.98,-3259.03,-3069.93,-2591.68,-2463.62,-2255.46,-2112.23,-1585.57,-1303.53,-1653.9,-1511.26,-1424.59,-1259.19,-1904.14,-1741.78,-2137.8,-1857.87,-1826.27,-1592.78,-6342.36,-6053.48,-6810.51,-6368.84,-7735.97,-7076.29,-6237.4,-5641.59,-9382.9,-8297.92,-5585.43,-5049,-13979.6,-12361.1,-14950.8,-13532.9,-11128.6,-9645.49,-11272.8,-10660.9,-12014.6,-10941.2,-3955.77,-3525.13,-4770.96,-4190.21,-4276.33,-3556.03,-3640.42,-3460.7,-3947.95,-3672.89,-4350.33,-4019.13,-5298.29,-4647.92,
223900,-1259.54,-988.003,-715.241,-442.256,-965.144,-754.893,-805.229,-745.018,-1124.81,-934.493,-1298.07,-1106.85,-2882.11,-2851.92,-3100.96,-3052.86,-3041.03,-2758.03,-2582.25,-2455.5,-3052.51,-2938.44,-3342.16,-3338.87,-3204.02,-3176.81,-3515.86,-3340.64,-2558.38,-2251.12,-3282.25,-3015.91,-2582.34,-2495.74,-2279.58,-2110.43,-1532.08,-1354.36,-1627.88,-1457.48,-1426.85,-1245.27,-1930.78,-1762.73,-2059.1,-1881.63,-1804.19,-1599.51,-6338.3,-6052.11,-6946.87,-6296.19,-8005.85,-7063.75,-6179.87,-5620.34,-9510.33,-8448.19,-5525.39,-5003.83,-13619.1,-12361.1,-14707.2,-13688.2,-10916.5,-9449.11,-11241.2,-10660.9,-11916.1,-11130.2,-3949.76,-3486.8,-4689.77,-4149.97,-4221.45,-3862.28,-3618.01,-3431.71,-3934.82,-3570.45,-4430.22,-4037.22,-5278.81,-4721.84,
224000,-1261.71,-946.985,-726.893,-463.58,-965.144,-754.893,-801.183,-745.018,-1124.81,-909.642,-1271.27,-1106.85,-2882.11,-2851.92,-3100.96,-3050.91,-3050.87,-2838.78,-2582.82,-2460.55,-3052.51,-2938.31,-3342.16,-3337.31,-3207.51,-3185.87,-3510.51,-3414.13,-2624.21,-2246.34,-3227,-3017.9,-2557.67,-2435.07,-2279.32,-2129.15,-1559.68,-1352.52,-1655.94,-1491.14,-1472.6,-1254.73,-1928.37,-1763.74,-2138.67,-1895.18,-1784.24,-1605.17,-6187.02,-6033.94,-6898.52,-6318.68,-7835.39,-7145.82,-6319.14,-5644.71,-9524.11,-8344.11,-5625.24,-4971.76,-13730.2,-12372.5,-14593.5,-13443.4,-10690.1,-9249.76,-11228,-10732.3,-12073.8,-11137.2,-3940.36,-3356.57,-4721.02,-4209.76,-4174.46,-3815.93,-3615.8,-3452.24,-3972.92,-3616.38,-4384.52,-4058.33,-5278.81,-4721.84,
224100,-1260.12,-982.73,-729.881,-513.904,-977.119,-787.789,-805.696,-750.482,-1109.19,-939.701,-1284.78,-1089.74,-2882.11,-2851.92,-3102.66,-3024.34,-3025.05,-2808.26,-2585.77,-2471.96,-3085.61,-2924.36,-3342.16,-3337.31,-3227.38,-3203.59,-3509.83,-3400.5,-2498.73,-2263.16,-3267.38,-3010.49,-2603.49,-2475.08,-2280.62,-2108.09,-1576.88,-1341.44,-1626.34,-1478.78,-1492.09,-1265.24,-1947.79,-1748.18,-2090.32,-1906.15,-1810.13,-1605.17,-6227.47,-6066.55,-6838.05,-6186.71,-7918.6,-7205.7,-6305.73,-5597.46,-9268.32,-8354.4,-5625.24,-4968.01,-13711.4,-12549.7,-14804.1,-13524.6,-10790,-9426.63,-11226.1,-10630.7,-12004.4,-11087.8,-3916.27,-3572.02,-4938.64,-4149.23,-4162.2,-3799.25,-3610.98,-3477.75,-4011.1,-3629.7,-4384.52,-4049.32,-5278.81,-4709.65,
224200,-1286.7,-964.701,-740.487,-498.04,-960.12,-787.789,-794.27,-750.482,-1101.32,-931.291,-1277.03,-1089.74,-2880.86,-2846.98,-3087.52,-3024.34,-3018.59,-2791.93,-2588.61,-2469.75,-3084.15,-2920.7,-3356.85,-3340.33,-3229.74,-3205.96,-3524.72,-3421.08,-2549.84,-2235.11,-3281.93,-3000.67,-2528.32,-2434.97,-2237.09,-2095.32,-1550.33,-1373.42,-1637.38,-1479.59,-1435.54,-1263.67,-1969.85,-1775.28,-2094.85,-1884.52,-1841.01,-1611.88,-6205.7,-6098.69,-6802.16,-6253.18,-7862.5,-7136.34,-6209.59,-5542.01,-9421.05,-8438.73,-5566.71,-4987.8,-13773.2,-12326.4,-14965.5,-13424,-10891.1,-9378.77,-11164.1,-10630.7,-12016.7,-11109.3,-3873.13,-3478.9,-4741.94,-4163.65,-4261.38,-3398.48,-3616.87,-3487.48,-3917.69,-3613.3,-4383.83,-4070.44,-5226.64,-4708.75,
224300,-1227.58,-959.195,-757.002,-485.802,-960.12,-787.789,-794.27,-753.262,-1076.11,-898.915,-1274.09,-1090.16,-2880.86,-2844.6,-3087.52,-3024.34,-3016.95,-2819.63,-2567.72,-2469.75,-3087.51,-2932.9,-3358.78,-3326.21,-3140.85,-3115.99,-3567.56,-3417.46,-2522.65,-2225.92,-3228.67,-3006.6,-2536.57,-2456.28,-2237.09,-2095.32,-1570.49,-1344.19,-1736.04,-1456.89,-1425.8,-1284.56,-2033.74,-1696.85,-2070.81,-1892.57,-1786.05,-1593.28,-6219.92,-6068.26,-6874.82,-6295.89,-7951.47,-7108.72,-6183.62,-5662.93,-9434.35,-8438.67,-5604.8,-4982.7,-13669.6,-12199.6,-14528.2,-13315.4,-10729.4,-9409.45,-11237,-10630.7,-11998.2,-11047.1,-3997.75,-3512.41,-4746.17,-4066.56,-4342.14,-3549.03,-3645.11,-3495.17,-3986.79,-3622.39,-4384.63,-4059.9,-5226.64,-4697.36,
224400,-1222.65,-968.892,-693.054,-466.944,-966.815,-774.31,-794.27,-750.337,-1090.52,-925.349,-1263.34,-1062.53,-2880.86,-2849.48,-3087.52,-3017.86,-3051.53,-2828.72,-2576.56,-2469.75,-3062.17,-2928.39,-3364.83,-3330.16,-3133.77,-3115.99,-3511.18,-3407.85,-2494.59,-2213.9,-3292.37,-3042.18,-2532.25,-2464.59,-2247.67,-2127.01,-1566.45,-1322.44,-1665.93,-1474.64,-1462.55,-1288.13,-1891.13,-1696.69,-2084.27,-1861.85,-1804.29,-1611.63,-6247.25,-6059.6,-6894.65,-6314.17,-7890.3,-7125.62,-6274.81,-5661.28,-9362.07,-8383.09,-5686.46,-5073.2,-13669.6,-12342.5,-14791.8,-13415.3,-10873.8,-9419.34,-11225.6,-10568.1,-12138.7,-11075.9,-3872.47,-3456.93,-4945.63,-4152.79,-4227.81,-3723.32,-3620.37,-3501.03,-3960.42,-3622.81,-4363.38,-4083.27,-5226.64,-4697.36,
224500,-1231.14,-979.817,-769.875,-481.537,-966.815,-765.833,-794.27,-750.337,-1104.67,-936.942,-1270.48,-1062.53,-2880.86,-2849.48,-3086.71,-3028.85,-3043.25,-2833.91,-2581.92,-2468.89,-3062.17,-2928.39,-3355.08,-3331.79,-3157.86,-3140.07,-3609.13,-3414.54,-2583.17,-2260.24,-3297.23,-3021.38,-2595.46,-2471.02,-2247.67,-2113.32,-1579.96,-1307.48,-1675.16,-1467.82,-1434.26,-1243.38,-1962.4,-1764.66,-2101.41,-1871.68,-1794.71,-1619.75,-6188.62,-6056.74,-6914.35,-6376.68,-7994.14,-7189.46,-6207.28,-5573.44,-9402.57,-8391.52,-5607.89,-4969.11,-13681.9,-12348,-14709.1,-13257.8,-10793.9,-9281.25,-11190.6,-10617,-12128.2,-11182.1,-3951.02,-3412.65,-4744.44,-4143.83,-4232.29,-3783.73,-3583.77,-3455.85,-3926.22,-3666.35,-4340.24,-4084.66,-5348.11,-4724.08,
224600,-1239.07,-984.665,-765.702,-523.743,-967.876,-791.134,-796.453,-750.337,-1128.03,-905.661,-1284.62,-1076.32,-2880.86,-2849.48,-3083.91,-3028.95,-3043.68,-2756.98,-2581.92,-2466.84,-3061.36,-2944.25,-3355.08,-3331.79,-3160.67,-3139.64,-3479.72,-3382.25,-2528.34,-2192.17,-3220.85,-3020.16,-2599.5,-2484.53,-2241.93,-2112.84,-1548.38,-1375.65,-1666.19,-1477.15,-1456.53,-1303.13,-1974.74,-1814.3,-2115.81,-1888.36,-1798.86,-1614.28,-6214.46,-6091.02,-6749.92,-6306.44,-7994.14,-7151.68,-6228.4,-5552.33,-9458.49,-8366.09,-5607.89,-4927.84,-13805.5,-12466.6,-14573.9,-13888.8,-10942.2,-9175.47,-11190.6,-10617,-12007.8,-11142.5,-3928.39,-3451.89,-4810.03,-4085.96,-4156.71,-3811.29,-3607.77,-3446.49,-3976.94,-3581.29,-4342.31,-4103.1,-5348.11,-4724.08,
224700,-1214.22,-1002.28,-762.433,-489.278,-992.049,-791.134,-799.64,-739.829,-1104.32,-902.893,-1248.94,-1084.61,-2880.86,-2849.48,-3083.91,-3023.9,-3000.59,-2753.48,-2581.92,-2474.52,-3078.35,-2953.72,-3355.08,-3338.81,-3153.03,-3142.36,-3459.62,-3370.35,-2579.98,-2278.62,-3270.58,-3003.27,-2577.27,-2434.57,-2263.63,-2112.84,-1544.43,-1343.63,-1681.19,-1481.29,-1465.62,-1287.07,-1922.87,-1788.48,-2121.35,-1902.08,-1792.33,-1580.64,-6213.32,-5998.09,-6817.69,-6422.04,-7919.84,-7088.49,-6259.4,-5694.38,-9376.84,-8409.53,-5629.63,-5002.48,-13661.6,-12164.7,-14496.2,-13248.5,-10859.3,-9368.34,-11206.1,-10652.4,-12001.8,-11090.9,-3937.44,-3413.88,-4841.45,-4199.36,-4232.5,-3029.05,-3632.78,-3435.65,-3951.11,-3564.26,-4387.31,-4087.38,-5348.11,-4724.08,
224800,-1260.13,-962.232,-725.291,-486.617,-992.049,-797.705,-794.795,-747.49,-1127.52,-934.258,-1248.94,-1038.91,-2880.86,-2849.48,-3091.58,-3023.9,-3076,-2788.3,-2581.85,-2477.39,-3064.98,-2922.64,-3355.07,-3336.73,-3154.81,-3142.36,-3516.39,-3457.93,-2565.5,-2264.85,-3294.99,-2987.9,-2533.19,-2224,-2236.78,-2113.37,-1559.96,-1335.87,-1648.59,-1464.33,-1449.6,-1260.11,-1935.14,-1786.47,-2117.9,-1866.71,-1809.66,-1593.08,-6145.02,-6084.69,-6930.31,-6237.28,-7911.25,-7094.76,-6315.65,-5713.02,-9376.84,-8438.9,-5627.76,-4984.63,-13730.5,-12517.8,-15009.4,-12975,-10580.2,-9328.66,-11198,-10726,-12045.2,-11090.1,-3772.29,-3401.12,-4743.82,-4133.95,-4194.64,-3750.83,-3602.38,-3486.97,-3989.91,-3572.78,-4392.02,-4079.42,-5348.11,-4724.08,
224900,-1225.82,-971.82,-700.116,-469.958,-992.049,-783.934,-790.959,-747.49,-1095.24,-905.405,-1277.89,-1065.86,-2880.86,-2849.48,-3083.8,-3017.71,-3034.75,-2778.53,-2598.31,-2464.54,-3064.98,-2922.64,-3351.08,-3336.73,-3154.73,-3142.36,-3508.46,-3475.01,-2632.09,-2224.86,-3334.44,-3089.46,-2593.31,-2488.58,-2259.37,-2113.37,-1574.26,-1380.18,-1632.16,-1476.28,-1488.98,-1287.45,-1962.29,-1809.07,-2160.32,-1885.02,-1773.7,-1586.57,-6312.75,-6051.28,-6739.71,-6254.75,-8065.45,-7046.27,-6335.94,-5659.11,-9364.61,-8343.38,-5605.18,-5007.27,-13710.8,-12311.1,-14545.6,-13571.9,-10898.1,-9373.15,-11165.6,-10590.4,-12031.5,-11067.1,-3907.67,-3373.33,-4781.73,-4107.29,-4044.87,-3722.01,-3633.22,-3509.41,-3989.91,-3572.78,-4363.56,-4112.11,-5365.46,-4771.72,
225000,-1234.91,-962.246,-729.016,-483.931,-952.184,-755.659,-795.467,-733.623,-1093.17,-944.146,-1294.32,-1065.86,-2880.86,-2849.48,-3083.8,-3017.71,-3081.18,-2782.48,-2586.04,-2458.74,-3064.98,-2938.5,-3348.06,-3340.52,-3216.17,-3203.8,-3510.96,-3484.89,-2599.34,-2220.38,-3273.36,-3028.82,-2608.39,-2490.85,-2251.52,-2113.37,-1565.58,-1344.97,-1636.31,-1468.06,-1486.57,-1308.92,-1958.21,-1729.09,-2144.1,-1839.26,-1776.11,-1568.68,-6229.4,-6101.12,-6856.13,-6402.88,-7830.1,-7141.2,-6229.22,-5750.07,-9505.35,-8416.13,-5569.1,-4903.63,-13842.2,-12470.4,-14877.5,-13295.7,-10785.4,-9134.93,-11209,-10677.9,-12031.6,-11152.1,-3838.23,-3495.74,-4768.3,-4135.22,-4270.01,-3812.36,-3597.33,-3438.03,-3933.7,-3608.87,-4381.32,-4045.3,-5327.55,-4771.72,
225100,-1263.6,-1000.08,-806.476,-482.035,-980.495,-755.659,-795.701,-738.253,-1129.92,-929.897,-1267.44,-1091.74,-2883.45,-2852.44,-3100.37,-2998.41,-2986.39,-2794.44,-2589.63,-2443.48,-3064.98,-2946.34,-3348.06,-3340.52,-3214.98,-3208.32,-3512.44,-3488.91,-2543.13,-2233.78,-3292.42,-3070.15,-2609.95,-2510.13,-2251.52,-2142.16,-1556.2,-1318.95,-1699.2,-1489.32,-1432.61,-1264.29,-1946.82,-1764.73,-2092.97,-1839.26,-1809.55,-1634.9,-6250.69,-6117.41,-6779.85,-6191.05,-7925.41,-7135.49,-6202.87,-5768.53,-9418.34,-8504.3,-5684.45,-4960.48,-13678.1,-12438.1,-14954.8,-13671,-10952.5,-9390.46,-11205.6,-10554.1,-11966.8,-11065.1,-4028.94,-3515.41,-4854.19,-4129.86,-4147.27,-3861.72,-3684.14,-3420.4,-3953.9,-3598.42,-4367.13,-4054.33,-5327.55,-4771.72,
225200,-1259.29,-947.511,-772.707,-498.373,-976.658,-771.368,-795.701,-734.432,-1124.99,-907.968,-1262.96,-1091.74,-2883.45,-2852.44,-3098.98,-3003.99,-3071.82,-2827.2,-2589.63,-2451.94,-3091.96,-2953.32,-3348.06,-3341.02,-3214.98,-3196.46,-3506.9,-3494.53,-2549.43,-2282.53,-3320.62,-3057.66,-2610.19,-2465.43,-2247.33,-2137.68,-1550.31,-1350.65,-1648.76,-1495.15,-1465.4,-1252.16,-1966.59,-1815.78,-2107.95,-1861.09,-1813.34,-1579.17,-6269,-6093.12,-6877.65,-6415.47,-7860.22,-6995.9,-6251.79,-5692.51,-9521.16,-8508.43,-5647.4,-4991.81,-13517.2,-12341,-14617.4,-13298.8,-10633.3,-9259.59,-11171.4,-10643.2,-12113,-11051.6,-4044.14,-3584.82,-4775.97,-4206.31,-4271.06,-3762.13,-3611.08,-3432.94,-4023.16,-3649.56,-4363.06,-4027.66,-5327.55,-4575.38,
225300,-1281.99,-998.177,-709.59,-480.954,-986.829,-791.32,-795.701,-741.131,-1033.98,-876.809,-1302.49,-1102.9,-2883.45,-2852.44,-3113.64,-2972.99,-3024.93,-2816.22,-2590.14,-2451.29,-3103.57,-2947.8,-3348.79,-3341.27,-3161.68,-3145.15,-3512.46,-3482.1,-2536.65,-2246.06,-3276.02,-3027.96,-2615.08,-2441.44,-2255.56,-2115.54,-1570.91,-1367.09,-1639.16,-1454.99,-1450.72,-1264.88,-1936.19,-1743.39,-2117.49,-1915.29,-1825.3,-1598.33,-6196.35,-6064.69,-6781.22,-6376.34,-7924.69,-7000.8,-6206.73,-5684.74,-9507.93,-8480.19,-5708.95,-4983.53,-13573.2,-12386.8,-14467.9,-13472.9,-10784.9,-9399.09,-11126.1,-10594,-11996.8,-10949.1,-3979.59,-3533.74,-4720.58,-3986.59,-4025.75,-3744.6,-3594.02,-3498.89,-3943.8,-3601.47,-4385.26,-4065.1,-5268.45,-4553.88,
225400,-1213.91,-968.385,-745.974,-514.736,-986.829,-768.538,-800.881,-741.131,-1117.21,-921.454,-1298.83,-1087.88,-2883.45,-2852.44,-3116.4,-2972.84,-2997.11,-2818.34,-2599.55,-2452.49,-3085.6,-2926.72,-3348.79,-3339.57,-3152.91,-3145.15,-3512.98,-3482.77,-2576.15,-2291.07,-3276.02,-3026.2,-2588.27,-2431.95,-2275.63,-2115.54,-1555.34,-1336.36,-1607.77,-1475.32,-1451.16,-1228.58,-1927.51,-1702.77,-2126.04,-1869.76,-1817.37,-1590.91,-6187.89,-6033.51,-6883.36,-6223.85,-7815.82,-6993.64,-6222.82,-5616.63,-9429.58,-8466.25,-5606.85,-5046.77,-13838.7,-12375.1,-14422.2,-13279.8,-11032.2,-9137.78,-11113.8,-10623.1,-11987.5,-10997.7,-3951.61,-3467.11,-4759.91,-4207.98,-4143.09,-3776.46,-3664,-3475.02,-3923.6,-3615.09,-4397.73,-4097.9,-5268.45,-4738.9,
225500,-1241.21,-933.32,-709.034,-455.716,-986.829,-756.443,-800.881,-734.535,-1121.3,-959.283,-1283.49,-1087.88,-2883.45,-2850.02,-3135.73,-2988.18,-2981.63,-2776.79,-2585.35,-2445.97,-3066.88,-2933.18,-3348.79,-3336.07,-3152.91,-3145.15,-3513.65,-3490.14,-2575.86,-2310.6,-3322.54,-3074.19,-2569.57,-2434.3,-2257.21,-2115.54,-1557.39,-1343.4,-1634.65,-1425.75,-1441.12,-1256.13,-1948.66,-1764.81,-2125.52,-1873.31,-1792.62,-1623.49,-6240.74,-6085.62,-6974.03,-6207.83,-7982.03,-7169.09,-6182.13,-5707.28,-9495.69,-8342.62,-5724.44,-5007.12,-13589.9,-12337.4,-14972.1,-13803.7,-10784.9,-9260.38,-11177.8,-10612,-11981,-10979.4,-3908.95,-3490.39,-4895.21,-4149.2,-4145.94,-3769.25,-3634.5,-3487.62,-3937.42,-3638.66,-4373.24,-4027.93,-5268.45,-4738.9,
225600,-1243.09,-953.661,-680.028,-465.561,-981.698,-776.735,-800.881,-738.187,-1116.85,-959.283,-1292.53,-1091.32,-2883.45,-2850.02,-3100.65,-2990.22,-2982.55,-2816.25,-2584.96,-2452.54,-3041.29,-2911.18,-3348.79,-3336.07,-3152.91,-3147.46,-3512.92,-3487.81,-2549.43,-2258.24,-3280.29,-3030.76,-2595.52,-2388.67,-2233.92,-2103.54,-1550.12,-1361.59,-1651.86,-1457.56,-1472.58,-1267.62,-1959.68,-1757.54,-2125.54,-1895.76,-1792.62,-1605.48,-6233.56,-6069.91,-6845.39,-6300.86,-8043.81,-7238.4,-6242.79,-5677.65,-9399.47,-8319.89,-5606.45,-4985.28,-13812.4,-12334.8,-14744.3,-13310.2,-10944.3,-9058.61,-11177.8,-10612,-12068.3,-11131.3,-3958.44,-3531.15,-4864.05,-4187.18,-4344.12,-3614.76,-3616.5,-3508.08,-3952.25,-3600.16,-4362.08,-4097.24,-5268.45,-4738.9,
225700,-1299.22,-975.865,-707.981,-503.7,-970.472,-776.606,-811.713,-736.118,-1114.7,-922.092,-1282.84,-1110.11,-2883.45,-2850.02,-3106.67,-2968.58,-3014.84,-2808.6,-2598.96,-2452.54,-3073.99,-2935.4,-3352.02,-3335.84,-3197.44,-3114.69,-3533.36,-3475.96,-2528.71,-2236,-3301.96,-3031.94,-2528.29,-2421.04,-2233.92,-2114.73,-1548.47,-1352.25,-1602.11,-1452.52,-1429.63,-1269.5,-1937.13,-1731.35,-2083.97,-1899.36,-1781.11,-1569.27,-6186.1,-6067.4,-7039.44,-6277.74,-8048.42,-7192.65,-6177.33,-5708.57,-9366.26,-8359.94,-5631.63,-4932.32,-13779.3,-12292.4,-14584.1,-13399.9,-10553,-9385.62,-11177.8,-10612,-12097.2,-11127.9,-3801.42,-3397.37,-4762.7,-4180.39,-4128.06,-3616.84,-3624.31,-3473.13,-3971.13,-3579.13,-4311.95,-4062.57,-5268.45,-4679.89,
225800,-1224.67,-1007.42,-738.449,-472.174,-970.472,-761.992,-796.766,-724.446,-1140.44,-900.253,-1326.51,-1110.11,-2883.45,-2850.02,-3106.67,-2955.86,-3051.74,-2783.01,-2578.31,-2451.61,-3059.26,-2932.22,-3352.02,-3335.84,-3175.89,-3142.33,-3538.34,-3411.52,-2531.02,-2251.97,-3331.02,-3027.51,-2534.25,-2464.42,-2241.98,-2091.8,-1548.47,-1312.98,-1662.42,-1476.01,-1429.63,-1249.76,-1934.74,-1751.39,-2121.7,-1833.87,-1810.27,-1561.87,-6228.67,-6014.27,-6897.89,-6298.85,-7810.17,-7215.11,-6225.51,-5585.72,-9435.03,-8359.94,-5583.57,-4997.25,-13788.1,-12292.4,-14461.9,-13352.2,-10493.9,-9290.41,-11157.8,-10658.9,-11950.5,-11044.7,-3910.18,-3446.24,-4721.49,-3953.22,-4132.01,-3502.13,-3644.54,-3456.21,-3960.46,-3619.41,-4364.27,-4079.26,-5275.08,-4625.6,
225900,-1232.78,-999.229,-740.19,-435.179,-970.472,-761.992,-796.766,-749.507,-1095.54,-919.474,-1269.94,-1099.85,-2883.45,-2851.99,-3080.33,-2999.04,-3032.15,-2771.27,-2584.73,-2451.61,-3056.79,-2932.72,-3353.19,-3337.15,-3214.76,-3208.98,-3521.11,-3440.94,-2620.8,-2224.45,-3362.89,-3091.14,-2552.85,-2421.91,-2265.46,-2144.43,-1618.42,-1333.03,-1681.12,-1462.11,-1429.77,-1288.22,-1969.22,-1786.69,-2067.27,-1832.99,-1823.86,-1574.63,-6164.63,-6067.81,-6839.15,-6317.97,-7850.77,-7037.03,-6275.91,-5739.5,-9399.93,-8309.37,-5573.19,-4928.13,-13942,-12313.1,-14804.6,-13484.9,-10796.2,-9156.7,-11170.6,-10696,-12041.3,-11045.7,-3867.95,-3419.76,-4732.64,-4131.23,-4269.3,-3914.35,-3630.69,-3480.47,-4018.74,-3667.6,-4385.82,-4093.47,-5337.4,-4731.24,
226000,-1262.68,-966.716,-772.447,-476.865,-947.17,-779.897,-793.715,-731.488,-1091.96,-930.064,-1274.53,-1082.5,-2883.45,-2851.99,-3073.57,-2999.04,-3018.81,-2814.25,-2629.57,-2456.1,-3056.79,-2932.73,-3353.52,-3336.61,-3214.76,-3208.98,-3453.68,-3375.89,-2547.66,-2279.86,-3277.22,-3022.78,-2572.54,-2451.85,-2258.66,-2138.51,-1528.05,-1361.5,-1647.29,-1451.6,-1405.55,-1272.68,-1945.44,-1820.65,-2119.06,-1894.33,-1808.83,-1579.58,-6140,-6021.16,-6858.26,-6205.93,-7808.7,-7075.25,-6218.61,-5650.11,-9370.39,-8420.19,-5663.92,-5015.19,-13690.5,-12315.2,-14619.9,-13335.5,-10594.6,-8879.22,-11210.4,-10572.9,-12029,-11167.6,-3917.22,-3333.66,-4736.14,-4147.42,-4137.48,-3729.43,-3642.63,-3499.97,-3881.76,-3568.17,-4339.51,-4010.45,-5359.87,-4731.24,
226100,-1218.83,-965.878,-705.711,-465.526,-944.91,-779.897,-793.715,-741.333,-1092.3,-905.718,-1261.48,-1083.15,-2883.45,-2851.99,-3073.57,-3002.37,-2976.1,-2745.89,-2585.02,-2456.1,-3056.79,-2935.3,-3362.72,-3332.67,-3214.78,-3130.87,-3438.65,-3358.22,-2529.53,-2189.14,-3274.35,-3045.13,-2541.86,-2421.08,-2259.91,-2138.51,-1550.05,-1361.5,-1634.98,-1443.16,-1419.02,-1269.86,-1925.51,-1832.49,-2082.65,-1912.49,-1800.96,-1569.65,-6207.8,-6094.53,-6907.57,-6476.25,-7791.8,-7075.25,-6264.28,-5593.16,-9464.97,-8380.35,-5645.26,-4940.35,-13861.7,-12458.5,-14448.3,-13658.9,-11034.7,-9394.22,-11210.4,-10592.9,-12083.2,-11167.6,-3883.23,-3488.47,-4722.76,-4170.75,-4189.88,-3769.81,-3648.69,-3496.91,-4009.8,-3609.59,-4373.67,-4028.89,-5327.76,-4621.78,
226200,-1228.96,-998.852,-742.372,-448.559,-947.278,-752.401,-799.214,-741.333,-1089.73,-900.44,-1287.3,-1094.61,-2883.45,-2851.99,-3073.57,-3001.97,-3031.24,-2806.31,-2585.02,-2480.27,-3056.79,-2924.34,-3362.72,-3336.4,-3208.89,-3153.81,-3496.99,-3374.17,-2574.45,-2253.24,-3330.7,-3063.16,-2563.26,-2452.14,-2250.52,-2123.22,-1582.01,-1360.16,-1675.72,-1505.58,-1491.14,-1287.97,-1962.48,-1829.61,-2144.26,-1885.02,-1791.23,-1629.31,-6201.3,-6094.49,-6938.28,-6460.95,-7778.29,-7100.01,-6195,-5597.07,-9342.29,-8455.08,-5667.24,-5070.88,-13822.6,-12305.4,-14649.8,-13409.4,-10574.3,-9090.26,-11227.1,-10695.8,-12003.8,-11051.7,-3935.99,-3510.6,-4772.63,-4175.72,-4163.66,-3739.52,-3636.93,-3477.08,-3943.27,-3614.19,-4350.51,-4025.98,-5238.42,-4699.65,
226300,-1245.15,-954.839,-758.693,-530.512,-980.5,-752.401,-800.781,-741.333,-1086.28,-917.232,-1287.3,-1094.61,-2883.45,-2849.34,-3091.08,-2997.28,-3057.97,-2826.71,-2585.02,-2491.68,-3058.89,-2924.83,-3353.05,-3338.36,-3199.9,-3162.44,-3433.55,-3369.62,-2543.2,-2238.08,-3359.81,-3028.57,-2645.63,-2333.94,-2253.56,-2139.09,-1566.51,-1360.16,-1643.83,-1464.02,-1441.98,-1271.36,-1967.97,-1722.75,-2093.76,-1786.91,-1857.4,-1646.6,-6183.71,-6022.96,-6920.99,-6406.94,-8057.65,-7140.92,-6236.69,-5583.05,-9375.56,-8351.15,-5662.37,-5034.92,-13644,-12420.2,-14659.8,-12893.1,-11332.3,-9284.34,-11229.4,-10695.8,-12113.7,-11089.8,-3948.71,-3469.35,-4781.58,-4077.82,-4143.73,-3826.24,-3624.3,-3502.54,-4002.57,-3603.35,-4392.42,-4047.93,-5379.41,-4702.17,
