"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
225300,-1256.39,-975.128,-716.842,-462.317,-952.154,-791.032,-793.86,-737.284,-1064.89,-888.11,-1279.71,-1080.97,-2872.22,-2710.05,-3101.62,-3008.9,-3059.6,-2788.07,-2577.68,-2443.82,-3081.76,-2909.36,-3209.45,-3197.55,-3203.31,-3152.83,-3523.44,-3401.71,-2538.87,-2220.54,-3319.53,-3041.45,-2547.68,-2477.43,-2281.16,-2105.83,-1533.96,-1321.32,-1622.8,-1425.3,-1448.37,-1267.81,-1958.81,-1752.83,-2109.88,-1861.63,-1741.4,-1561.18,-6195.35,-6022.92,-6825.41,-6126.65,-7864.18,-7146.22,-6283.98,-5647.16,-9479.24,-8391.18,-5614.57,-4946.57,-13639.9,-12261,-14534.8,-13515.2,-11189.6,-9107.35,-11280.7,-10651,-12070.2,-11145.2,-3895.13,-3366.75,-4792.06,-4282.14,-4253.64,-3818.98,-3593.35,-3435.57,-3990.11,-3604.98,-4395.6,-4091.75,-5440.05,-4766.1,
225400,-1241.66,-941.841,-716.264,-511.61,-983.708,-768.147,-793.276,-734.147,-1139.08,-926.37,-1269.06,-1092.61,-2883.77,-2735.08,-3115.89,-3014.5,-2996.32,-2808.47,-2615.63,-2464.65,-3097.42,-2916.61,-3347.6,-3336.47,-3236.43,-3109.85,-3534.73,-3446.3,-2528.38,-2183.95,-3328.85,-3037.5,-2556.13,-2471.39,-2275.52,-2119.63,-1545.41,-1400.05,-1603.65,-1463.79,-1441.88,-1257.91,-1957.69,-1720.5,-2149.25,-1848.19,-1774.11,-1588.7,-6263.86,-6053.68,-6800.25,-6219.88,-7859.71,-6967.58,-6253.45,-5716.64,-9468.72,-8283.53,-5612.88,-4953.82,-13907.2,-12573.9,-14514.2,-13086,-11057.9,-9380.63,-11219.1,-10658.8,-12277.1,-11134.6,-3924.78,-3549.47,-4802.52,-4093.44,-4134.13,-3781.74,-3637.21,-3403.14,-3969.01,-3569.37,-4395.51,-4096.67,-5407,-4716.25,
225500,-1222.76,-975.905,-737.914,-468.745,-975.067,-777.933,-785.678,-736.248,-1100.06,-915.08,-1307.03,-1091.31,-2883.01,-2705.94,-3093.18,-3015.51,-3035.51,-2833.99,-2590.87,-2453.08,-3062.26,-2928.53,-3352.07,-3339.26,-3268.26,-3180.75,-3511.07,-3341.77,-2581.08,-2287.01,-3271.28,-3011.44,-2535.75,-2452.71,-2251.01,-2108.83,-1519.01,-1329.58,-1649.24,-1478.04,-1455.31,-1268.55,-2056.71,-1803.03,-2093.16,-1857.81,-1803.36,-1625.42,-6199.54,-6047.48,-6724.74,-6264.96,-7817.65,-7097.38,-6250.14,-5607.66,-9456.02,-8266.07,-5658.23,-5084.5,-13531.2,-12304.7,-14809.9,-13269.3,-10652.5,-9366.9,-11185.2,-10648.4,-12051.1,-11240,-4040.19,-3585.83,-4724.1,-4258.3,-4208.12,-3883.55,-3586.52,-3393.24,-3994.69,-3642.19,-4340.17,-4013.25,-5288.49,-4685.82,
225600,-1225.41,-991.507,-715.32,-461.743,-955.748,-793.144,-796.309,-728.872,-1068.78,-910.797,-1281.77,-1074.88,-2867.26,-2700.92,-3112.31,-2946.13,-3042.23,-2760.24,-2599.09,-2488.33,-3094.04,-2950.65,-3352.36,-3337.09,-3231.79,-3144.2,-3440.83,-3360.76,-2525.51,-2262,-3293.36,-3046.99,-2562.78,-2402.2,-2305.13,-2119.57,-1539.75,-1359.06,-1641.14,-1500.59,-1450.8,-1219.79,-1976.83,-1800.94,-2160.04,-1817.51,-1828.75,-1600.6,-6196.71,-6037.45,-6794.48,-6303.77,-7897.98,-7146.51,-6202.2,-5579.51,-9412.12,-8443.43,-5594.08,-4956.45,-13657.1,-12371.5,-14500.6,-13268.2,-10903.6,-9283.63,-11222.1,-10714.7,-12022.6,-11294.4,-3872.3,-3554.03,-4798.75,-4193.75,-4242.37,-3700.16,-3583.44,-3425.97,-3965.72,-3649.66,-4326.98,-4055.3,-5214.7,-4678.05,
225700,-1280.77,-990.379,-712.967,-506.143,-947.514,-769.034,-797.189,-739.704,-1130.13,-899.604,-1281.94,-1066.39,-2876.36,-2715.19,-3110.49,-2981.33,-3066.26,-2815.61,-2581.3,-2458.88,-3059.44,-2926.62,-3355.26,-3331.63,-3215.33,-3161.53,-3467.51,-3404.03,-2552.12,-2234.51,-3317.15,-3039.22,-2533.1,-2434.16,-2269.83,-2128.07,-1533.44,-1345.06,-1626.59,-1424.28,-1484.98,-1248.52,-1989.5,-1811.5,-2131.08,-1855.46,-1828.18,-1588.44,-6121.55,-6068.53,-6879.49,-6319.5,-8072.82,-7024.59,-6304.15,-5674.19,-9321.26,-8275.31,-5637.2,-5009.25,-13818.3,-12516.4,-14622.8,-13642.6,-10910.6,-9512.58,-11288.8,-10723.5,-12158.3,-11130.9,-3988.75,-3433.98,-4915.18,-4263.16,-4072.32,-3669.2,-3616.84,-3489.16,-3967.63,-3650.59,-4332.43,-4036.16,-5373.61,-4783.56,
225800,-1253.61,-986.85,-734.492,-486.019,-1001.47,-791.247,-786.764,-735.587,-1084.88,-938.023,-1309.65,-1089.26,-2863.86,-2672.99,-3107.33,-2985.91,-3014.22,-2873.2,-2595.3,-2467.01,-3090.66,-2924.99,-3357.55,-3328.4,-3204.2,-3166.85,-3475,-3369.31,-2518.37,-2171.1,-3289.86,-3010.97,-2583.89,-2490.58,-2275.41,-2140.93,-1553.87,-1345.26,-1691.54,-1488.86,-1434.08,-1244.53,-1940.47,-1791.44,-2106.75,-1909.34,-1820.63,-1601.62,-6250.32,-5999.17,-6934.11,-6387.76,-7796.72,-7047.7,-6361.84,-5723.32,-9424.37,-8324.05,-5608.41,-5027.81,-13675.4,-12296.1,-14630,-13446.3,-10763.6,-9414.94,-11253.1,-10695.7,-12075.8,-11198,-3946.66,-3531.45,-4781.02,-4125.88,-4187.25,-3838.67,-3627.77,-3450.3,-3964.57,-3585.24,-4344.73,-4058.18,-5316.22,-4696.78,
225900,-1213.66,-970.796,-724.556,-528.944,-959.534,-774.276,-789.728,-736.943,-1107.24,-935.465,-1312.98,-1096.73,-2867.15,-2712.23,-3135.41,-2979.59,-3010.58,-2798.65,-2617.05,-2479.9,-3105.59,-2909.72,-3360,-3325.61,-3132.7,-3118.09,-3535.86,-3460.91,-2535.71,-2237.42,-3267.89,-3033.91,-2564.94,-2357.47,-2281.19,-2109.2,-1515.84,-1346.96,-1576.89,-1459.67,-1439.4,-1272.01,-1948.24,-1762.83,-2091.05,-1828.59,-1846.86,-1587.33,-6147.25,-6027.02,-6878.2,-6273.64,-7800.12,-6981.06,-6228.34,-5667.48,-9475.15,-8357.91,-5665.59,-5002.56,-13851.5,-12370.7,-14774.3,-13237.3,-11082.3,-9417.16,-11236.8,-10731.8,-12104.4,-11129.8,-3942.37,-3372.84,-4768.91,-4141.79,-4112.29,-3801.85,-3673.51,-3444.33,-4000.72,-3649.57,-4415.61,-4134.25,-5347.57,-4792.49,
226000,-1250.84,-972.057,-754.347,-508.196,-970.108,-762.864,-798.027,-742.872,-1141.99,-876.485,-1270.38,-1100.96,-2880.89,-2727.45,-3115.41,-2990.81,-3058.66,-2759.3,-2594.23,-2463.17,-3086.16,-2891.45,-3199.32,-3196,-3142.34,-3133.43,-3527.07,-3292.95,-2577.24,-2311.61,-3272.92,-3052.35,-2541.54,-2326.65,-2284.31,-2122,-1521.03,-1382.58,-1661.27,-1472.46,-1451.09,-1220.7,-1960.54,-1786.04,-2145.49,-1826.05,-1798.98,-1572.46,-6151.13,-6076.31,-6803.64,-6356.9,-7788.38,-7040.4,-6292.86,-5705.63,-9299.92,-8302.54,-5616.08,-5016.59,-13720.4,-12234.3,-14947.3,-13385.2,-10828.6,-9272.11,-11332.3,-10738.5,-12141.9,-11219.8,-3984.64,-3585.41,-4751.07,-4157.12,-4118.13,-3759.39,-3601.15,-3459.17,-4023,-3634.89,-4314.97,-4044.63,-5253.45,-4645.77,
226100,-1259.99,-950.023,-685.709,-474,-969.039,-695.533,-794.629,-734.98,-1128.28,-946.334,-1268.56,-1080.17,-2855.61,-2733.99,-3083.97,-2983.58,-3041.98,-2749.47,-2621.34,-2483.75,-3102.29,-2911.32,-3200.28,-3199,-3208.64,-3141.02,-3496.04,-3325.99,-2574.23,-2262.01,-3306.76,-3039.54,-2590.41,-2473.14,-2282.77,-2083.05,-1559.76,-1339.57,-1680.42,-1455.16,-1433.94,-1222.2,-1966.29,-1731.84,-2076.42,-1862.11,-1761.91,-1570.81,-6142.33,-6066.45,-6943.48,-6389.99,-7876.48,-7081.25,-6197.09,-5634.76,-9487.69,-8390.08,-5703.53,-5104.92,-13678.4,-12422,-14445.9,-13206.7,-10805.5,-9300.95,-11206.7,-10690.5,-12122.3,-11158.2,-3919.09,-3412.03,-4867.5,-4044.56,-4201.04,-3757.61,-3642.57,-3441.59,-3950.53,-3621.95,-4312.35,-4063.19,-5321.4,-4766.26,
226200,-1243.48,-1004.82,-756.417,-466.129,-952.157,-742.52,-801.195,-713.981,-1101.81,-928.599,-1313.77,-1100.29,-2878.81,-2702.34,-3093.86,-3000.41,-3008.09,-2765.6,-2604.19,-2464.49,-3066.12,-2946.66,-3349.44,-3348.17,-3225.02,-3163.54,-3526.94,-3462.63,-2547.5,-2231.17,-3299.64,-3036.16,-2630.07,-2377.56,-2266.65,-2107.03,-1521.24,-1376.96,-1649.64,-1471.74,-1469.26,-1252.77,-1946.67,-1762.53,-2072.17,-1873.66,-1832.6,-1611.08,-6303.68,-6094.96,-6908.32,-6296.41,-7791.65,-7033.02,-6190.62,-5684.66,-9497.06,-8337.57,-5620.52,-5013.1,-13591.9,-12276.4,-15110.3,-13752.3,-10659.1,-9184.95,-11232.5,-10727,-11987.1,-11090.5,-3937.38,-3548.4,-4782.9,-4138.81,-4192.38,-3763.52,-3635.54,-3457.21,-3998.4,-3631.98,-4364.09,-4112.73,-5241.45,-4673.97,
226300,-1294,-957.737,-781.396,-493.283,-954.495,-788.163,-792.149,-734.365,-1098.7,-923.862,-1298.07,-1065.65,-2857.47,-2704.06,-3115.97,-2984.41,-3120.88,-2757.78,-2601.12,-2448.77,-3064.82,-2946.86,-3207.04,-3205.29,-3243.11,-3183.1,-3516.01,-3457.5,-2519.62,-2215.53,-3295.05,-3031.88,-2607.42,-2481.19,-2280.08,-2107.57,-1522.99,-1385.88,-1630.1,-1482.25,-1453.27,-1274.64,-1958.39,-1775.81,-2127.36,-1847.76,-1827.23,-1587.78,-6279.53,-6029.26,-6948.7,-6398.59,-7920.93,-7266.31,-6202.63,-5672.01,-9467.31,-8433.66,-5654.64,-4988.68,-13888.1,-12500.7,-14672.1,-13373.6,-10946.8,-9429.05,-11204.4,-10754,-11951.2,-11111.9,-3946.2,-3487.5,-4830.1,-4216.01,-4165.44,-3672.98,-3652.74,-3430.6,-3988.6,-3643.94,-4299.93,-3996.49,-5305.38,-4677.64,
226400,-1256.04,-999.144,-755.36,-510.68,-974.708,-766.175,-795.995,-739.495,-1088.72,-928.822,-1308.9,-1054.31,-2865.06,-2724.18,-3106.34,-2978.32,-3000.31,-2776.23,-2618.33,-2445.52,-3104.54,-2927.8,-3347.94,-3338.65,-3203.4,-3178.02,-3532.67,-3415.33,-2561.59,-2208.94,-3336.33,-3096.38,-2567.51,-2433.63,-2265.16,-2127.69,-1522.05,-1383.94,-1618.65,-1462.75,-1440.38,-1233.39,-1952.46,-1816.68,-2126.39,-1829.46,-1815.3,-1575.44,-6115.51,-6070.07,-6841.95,-6365.96,-7738.55,-6929.16,-6304.28,-5711.9,-9466.49,-8295.28,-5589.5,-5004.83,-13702.9,-12579.2,-14341.5,-12980.8,-10758.9,-9324.02,-11322.3,-10642,-12043.4,-11218.5,-3954.55,-3495.05,-4830.51,-4226.01,-4272.94,-3569.81,-3661.86,-3439.99,-4010.64,-3590.54,-4333.65,-4058.08,-5415.41,-4795.27,
226500,-1235.44,-968.67,-746.98,-482.892,-989.477,-730.526,-790.707,-647.695,-1102.46,-934.846,-1277.2,-1090.88,-2893.15,-2711.73,-3120.1,-2996.35,-3037.79,-2834.89,-2598.85,-2442.14,-3094.85,-2905.62,-3356.55,-3325.18,-3204.63,-3169.56,-3547.36,-3435.41,-2618.79,-2240.61,-3338.31,-3015.2,-2519.65,-2443.03,-2257.17,-2106.77,-1575.87,-1345.37,-1611.4,-1405.2,-1433.51,-1254.88,-1925.87,-1780.49,-2079.91,-1851.52,-1765.35,-1590.27,-6191.46,-6052.46,-6920.49,-6277.31,-7882.39,-7222.79,-6283.83,-5634.08,-9482.59,-8422.21,-5723.45,-5067.39,-13658.1,-12485.4,-14387.3,-13563.3,-10637.7,-9139.99,-11252.5,-10606.2,-12068.9,-11088.1,-3913.53,-3523.85,-4878.4,-4138.31,-4208,-3695.11,-3640.18,-3482.4,-3964.92,-3639.06,-4385.22,-4070.91,-5408.85,-4734.71,
226600,-1252.16,-1002.83,-757.969,-455.225,-976.993,-759.085,-798.113,-718.398,-1100.4,-952.75,-1277.91,-1089.22,-2846.09,-2702.53,-3117.51,-2984.45,-3000.51,-2831.81,-2595.2,-2484.71,-3129.62,-2927.34,-3358.09,-3326.1,-3239.69,-3117.48,-3452.63,-3386.05,-2540.52,-2253.96,-3329.4,-3036.34,-2523.91,-2433.25,-2298.55,-2130.17,-1511.95,-1327.05,-1631.3,-1469.66,-1412.52,-1172.48,-1974.56,-1759.39,-2094.89,-1830.2,-1807.66,-1572.76,-6110.12,-6062.43,-6888.38,-6299.54,-7949.75,-7111.42,-6328.68,-5564.71,-9454.11,-8349.25,-5639.7,-5038.56,-13575.9,-12090.8,-14633.5,-13540.6,-10793.3,-9236.16,-11286.8,-10690.6,-11973.8,-11066.7,-3863.19,-3474.44,-4941.39,-4249.45,-4366.68,-3698.26,-3619.77,-3445.76,-3956.78,-3627.37,-4375.28,-4039.32,-5296.66,-4631.83,
226700,-1237.76,-982.751,-754.882,-508.959,-988.982,-775.111,-800.06,-746.885,-1113.43,-946.477,-1274,-1072.12,-2883.26,-2712.74,-3088.58,-2974.32,-3034.67,-2799.26,-2598.94,-2466.31,-3133.05,-2897.21,-3361.72,-3339.4,-3247.63,-3174.95,-3481.65,-3395.71,-2592.75,-2276.07,-3273.19,-3034.25,-2584,-2444.53,-2311.65,-2135.08,-1549.77,-1384.6,-1635.1,-1458.45,-1411.44,-1240.79,-1959.41,-1774.65,-2119.97,-1823.62,-1806.58,-1623.39,-6101.96,-6057.03,-6803.9,-6361.43,-7911.61,-7127.65,-6120.27,-5507.76,-9444.24,-8358,-5760.66,-4978.19,-13539.6,-12415.4,-14933.6,-13429.3,-10729.5,-9260.47,-11260.1,-10705.8,-12034.4,-11007,-3829.58,-3367.99,-5217.62,-4172.98,-4145.88,-3659.09,-3615.87,-3436.19,-3999.11,-3594.57,-4397.14,-4034.12,-5356.2,-4811.26,
226800,-1256.49,-994.938,-697.238,-473.255,-948.996,-778.593,-804.147,-722.73,-1045.87,-933.963,-1274.86,-1077.57,-2870.15,-2710.64,-3111.5,-2988.03,-3052.7,-2793.4,-2605.3,-2465.3,-3088.84,-2944.05,-3361.31,-3332.85,-3223.67,-3197.47,-3467.72,-3414.28,-2561.93,-2265.68,-3291.38,-3093.49,-2555.01,-2424.48,-2294.21,-2082.05,-1556.6,-1359.23,-1679.79,-1493.71,-1476.61,-1240.32,-1957.76,-1823.71,-2127.37,-1800.35,-1785.54,-1602.25,-6152.74,-6070.14,-6701.14,-6200.69,-7932.91,-7108.07,-6230.03,-5695.94,-9460.46,-8409.58,-5659.14,-5047.73,-13757.6,-12563.3,-14585.7,-13720.6,-10960.3,-9338.55,-11221,-10652.6,-12003.5,-11088.5,-4049.17,-3482.78,-4937.15,-3932.16,-4107.72,-3771.72,-3628.36,-3407.62,-3941.22,-3581.88,-4346.15,-4041.29,-5357.43,-4714.85,
226900,-1247.7,-992.984,-708.169,-495.577,-1003.07,-762.53,-791.651,-724.637,-1081.76,-901.732,-1266.44,-1086.05,-2862.25,-2694.67,-3081.69,-3002.22,-3034.59,-2830.35,-2613.08,-2491.65,-3106.74,-2928.14,-3354.95,-3324.1,-3229.77,-3181.75,-3547.11,-3405.78,-2573.03,-2272.36,-3285.63,-3062,-2541.73,-2405.34,-2291.54,-2094.88,-1528.61,-1365.13,-1666.12,-1464.7,-1423.13,-1237.7,-1964.55,-1775.9,-2074.08,-1892.06,-1814.89,-1583.46,-6133.04,-6046.77,-6764.4,-6309.89,-7834.16,-7011.31,-6288.31,-5613.74,-9536.2,-8357.66,-5591.27,-4980.72,-13870.5,-12433.1,-14510.4,-13204.5,-11097.7,-9240.3,-11243.5,-10724.3,-11988,-11195.1,-3848.64,-3451.87,-4736.5,-4122.41,-4167.48,-3820.11,-3646.26,-3450.99,-3980.67,-3636.18,-4362.33,-4019.8,-5239.54,-4714.06,
227000,-1285.77,-972.728,-769.539,-465.16,-970.895,-737.352,-789.89,-728.432,-1135.66,-887.502,-1304.93,-1097.32,-2859.45,-2721.15,-3102.59,-3017.29,-3040.29,-2820.81,-2597.51,-2457.17,-3050.01,-2874.9,-3354.49,-3327.37,-3269.87,-3156.58,-3517.36,-3477.06,-2549.3,-2270.13,-3298.48,-3040.76,-2548.55,-2463.21,-2283.65,-2140.79,-1536.42,-1335.89,-1645.78,-1461.51,-1446.72,-1245.38,-1888.62,-1769.81,-2103.44,-1853.9,-1834.78,-1565.14,-6284.17,-6086.71,-6789.11,-6299.77,-7953.61,-7082.07,-6211.48,-5724.22,-9524.51,-8481.95,-5649.88,-5007.15,-13864.7,-12701.6,-15312.6,-13507.8,-10788.7,-9468.6,-11257.6,-10720.6,-11967,-11113.4,-3953.59,-3521.56,-4766.37,-4126.1,-4135.97,-3671.53,-3633.19,-3408.87,-4018.92,-3608.79,-4340.24,-4083.15,-5202.09,-4597.65,
227100,-1245.23,-996.437,-776.92,-524.186,-948.877,-787.025,-792.358,-731.798,-1067.9,-921.155,-1287.74,-1104.38,-2855.28,-2732.33,-3107.65,-2972.46,-3020.51,-2794.96,-2622.82,-2478.1,-3085.69,-2927.06,-3345.89,-3336.71,-3209.38,-3191.86,-3523.87,-3430.75,-2593.01,-2156.08,-3358.41,-3067.18,-2501.06,-2463.8,-2283.25,-2130.88,-1518.53,-1339.66,-1655.86,-1480.11,-1459.02,-1229.83,-1926.18,-1799.28,-2065.94,-1840.27,-1788.11,-1549.61,-6189.51,-6043.54,-6866.09,-6372.01,-7805.75,-6979.3,-6273.9,-5645.91,-9407.41,-8349.18,-5696.29,-5050.84,-13864.8,-12351.1,-14600.1,-13567.4,-10616.6,-9057.28,-11271.3,-10670.8,-12074.5,-11260.1,-3882.32,-3444.08,-4774.45,-4064.72,-4119.08,-3716.59,-3635.35,-3400.18,-3953.75,-3589.04,-4404.82,-4098,-5358.41,-4766.58,
227200,-1233.34,-1004.71,-769.585,-527.921,-956.213,-782.738,-795.16,-730.548,-1109.72,-930.052,-1279.61,-1085.79,-2887.67,-2711.63,-3080.33,-2985.2,-2978.86,-2810.63,-2586.06,-2469,-3062.13,-2930.98,-3354.21,-3331.67,-3146.85,-3120.74,-3520.56,-3459.51,-2590.42,-2257.35,-3300.26,-3003.94,-2528.94,-2467.99,-2264.56,-2081.47,-1521.04,-1324.82,-1654.4,-1468.14,-1432.44,-1245.02,-1985.58,-1827.95,-2142.26,-1891.55,-1770.18,-1555,-6157.01,-6100.05,-6898.97,-6257.42,-7970.11,-7239.43,-6359.64,-5745.17,-9437.78,-8370.4,-5674.44,-4919.03,-13852.9,-12375.6,-14484,-12938.4,-10707.6,-9183.05,-11259.1,-10749.2,-12056.3,-11088.3,-3875.48,-3451.18,-4727.96,-3963.22,-4249.89,-3829.99,-3619.86,-3434.82,-3961.67,-3592.62,-4348.83,-4065.45,-5334.29,-4756.89,
227300,-1245.62,-994.004,-692.151,-499.329,-959.573,-761.539,-798.562,-745.835,-1111.4,-950.844,-1302.79,-1104.71,-2857.79,-2713.82,-3098.87,-2984.06,-3055.05,-2781.03,-2586.16,-2456.33,-3093.64,-2895.25,-3343.67,-3339.58,-3226.34,-3199.8,-3600.96,-3375.91,-2533.32,-2255.22,-3293.19,-2998.7,-2557.65,-2462.55,-2303.65,-2126.6,-1540.42,-1372.8,-1687.72,-1482.43,-1500.21,-1212.52,-1945.42,-1779.1,-2149.54,-1837.68,-1801.32,-1576.75,-6114.27,-6059.39,-6941.23,-6338.93,-7857.15,-7138.78,-6295.07,-5739.12,-9422.11,-8452.92,-5620.06,-5024.6,-13795.1,-12471,-14692.9,-13278,-10863.6,-9350.12,-11288.5,-10721.4,-12078.3,-11028.6,-3965.55,-3468.81,-4828.04,-4107.56,-4254.42,-3729.08,-3620.35,-3476.78,-3949.76,-3667.5,-4358.25,-4099.73,-5325.83,-4761.52,
227400,-1263.41,-946.954,-718.139,-485.601,-966.082,-734.908,-793.935,-734.007,-1067.76,-891.451,-1257.78,-1079.89,-2872.12,-2710.82,-3101.58,-2990.75,-3002.06,-2738.65,-2588.37,-2462.71,-3057.32,-2927.87,-3343.92,-3339.65,-3199.37,-3128.23,-3477.54,-3375,-2588.63,-2173.7,-3327.16,-3034.88,-2493.58,-2440.78,-2284.91,-2103.95,-1505.09,-1390.71,-1616.22,-1456,-1419.6,-1183.67,-1954.54,-1807.35,-2098.36,-1869.36,-1800.38,-1569.86,-6202.36,-6033.36,-6774.83,-6262.7,-8020.52,-7088.53,-6181.61,-5621.89,-9315.42,-8358.42,-5689.66,-5005.94,-13565.1,-12426,-14830.3,-13594.3,-10875.6,-9282.42,-11271.4,-10749.7,-12049.3,-11135.7,-3893,-3439.68,-4819,-4183.46,-4175.62,-3760.34,-3661.33,-3421.95,-3981.62,-3627.77,-4335.09,-4054.96,-5220.13,-4704.61,
227500,-1223.97,-977.131,-734.628,-498.529,-957.089,-726.838,-799.193,-734.331,-1133.32,-911.042,-1276.27,-1105.26,-2873.04,-2703.27,-3096.11,-3020.88,-3036.72,-2742.56,-2635.86,-2481.42,-3101.94,-2932.39,-3352.3,-3348.92,-3217,-3201.07,-3468.4,-3392.61,-2567.35,-2280.05,-3330.81,-2997.35,-2524,-2459.26,-2271.24,-2108.58,-1561.58,-1338.19,-1599.41,-1475.61,-1406.22,-1237.7,-1970.67,-1688.61,-2107.68,-1848.03,-1795.19,-1601.78,-6140.52,-6095.22,-6985.48,-6148.48,-7783.31,-7019.21,-6228.95,-5721.07,-9440.51,-8349.2,-5704.2,-4987.9,-13634.8,-12436.2,-14596,-12668.7,-10835.6,-9163.69,-11251.3,-10681.6,-12054.7,-11020.6,-3928.16,-3528.36,-4765.04,-3994.57,-4159.11,-3802.45,-3616.29,-3439.44,-3941.5,-3615.53,-4336.64,-4069.89,-5316.85,-4798.67,
227600,-1213.49,-978.904,-719.418,-502.806,-954.84,-780.1,-784.112,-711.955,-1098.9,-922.263,-1257.1,-1076.08,-2872.48,-2698.42,-3118.15,-2978.73,-2990.28,-2773.16,-2605.56,-2440.89,-3072.45,-2937.64,-3352.79,-3349.98,-3125.55,-3110.79,-3454.96,-3336.75,-2523.34,-2203.88,-3322.55,-3000.06,-2588.43,-2479.86,-2282.1,-2131.52,-1532.05,-1339.66,-1626.81,-1445.32,-1443.91,-1267.37,-1982.39,-1814.18,-2096.01,-1860.33,-1813.53,-1630.48,-6167.78,-6046.06,-6922.01,-6333.19,-7932.78,-7214.05,-6274.51,-5718.97,-9501.35,-8419.88,-5695.87,-5064.49,-13714.4,-12428.8,-14789.2,-12950.8,-10770.7,-9222.59,-11248.1,-10686.2,-12061.3,-11161.3,-3844.89,-3391.77,-4763.62,-4148.9,-4102.56,-3704.49,-3630.98,-3459.45,-4012.2,-3627.73,-4320.02,-4069.38,-5416.31,-4836.05,
227700,-1271.14,-1006.87,-709.354,-498.216,-933.312,-731.31,-794.669,-734.391,-1100.06,-944.053,-1300.22,-1099.72,-2873.87,-2724.93,-3138.67,-2999.25,-2998.77,-2796.66,-2609.7,-2481.58,-3068.17,-2927.44,-3200.4,-3195.44,-3215.5,-3139.72,-3502.51,-3427.52,-2537.68,-2211.3,-3270.68,-2971.31,-2552.13,-2389.52,-2277.94,-2107.26,-1572.87,-1366.58,-1614.95,-1466.58,-1481.93,-1245.03,-1966.43,-1741.06,-2089.97,-1841.89,-1810.12,-1568.24,-6136.49,-6059.48,-6964.49,-6307.41,-7863.65,-7099.62,-6240.55,-5677.62,-9545.51,-8424.38,-5737.2,-4945.6,-13901.1,-12340.5,-14732.9,-13149.8,-10896.1,-9588.3,-11286.5,-10738.4,-12001,-11114.1,-3967.23,-3524.42,-4798.32,-4208.98,-4233.57,-3646.34,-3661.35,-3464.38,-3978.62,-3649.37,-4348.64,-4070.36,-5300.5,-4752.95,
227800,-1265,-982.472,-812.849,-531.164,-989.06,-775.067,-792.124,-730.312,-1067.55,-940.541,-1278.16,-1089.62,-2860.82,-2714.73,-3085.87,-3002.71,-2985.26,-2841.54,-2596.8,-2443.27,-3100.87,-2913.26,-3208.36,-3206.7,-3306.93,-3135.74,-3537.51,-3413.52,-2567.13,-2317.72,-3321.87,-3010.91,-2786.48,-2167.74,-2284.87,-2119.37,-1522.18,-1315.65,-1624.13,-1462.69,-1445.38,-1252.04,-1919.47,-1794.92,-2127.59,-1872.68,-1792.51,-1567.59,-6157.13,-6016.26,-6870.27,-6301.16,-7864.64,-7207.74,-6314.94,-5553.09,-9363.75,-8247.27,-5716.7,-4969.89,-13858.6,-12494.1,-14747.2,-13215.5,-10563,-9357.33,-11279.2,-10685.4,-12027.1,-11115.2,-3957.26,-3413.82,-4721.11,-4223.82,-4091.53,-3825.11,-3584.83,-3406.57,-4040.23,-3642.76,-4397.13,-4102.7,-5301.02,-4682.59,
227900,-1256.23,-1004.55,-789.499,-504.008,-997.812,-765.524,-791.966,-737.458,-1093.64,-886.588,-1291.25,-1085.3,-2865.53,-2718.71,-3106.97,-2949.16,-3006.28,-2751.75,-2617.99,-2451.25,-3100.28,-2921.62,-3210.73,-3184.5,-3292.35,-3164.3,-3500.9,-3411.87,-2537.4,-2178.37,-3265.51,-2997.19,-2558.02,-2462.21,-2287.38,-2125.7,-1592.87,-1373.98,-1626.87,-1398.21,-1464.9,-1214.78,-1955.87,-1801.19,-2083.1,-1870.36,-1823.54,-1616.11,-6150.58,-6068.88,-6894.12,-6219.99,-8021.05,-7199.6,-6335.88,-5537.19,-9462.46,-8405.15,-5630.7,-4861.32,-13704,-12382.9,-14495.2,-13442,-10862.1,-9235.85,-11219.6,-10713.7,-11991.7,-11049,-3936.35,-3502.24,-4772.47,-4203.41,-4432.38,-3550.84,-3639.19,-3478.15,-3936.6,-3629.54,-4393.95,-4071.8,-5279.49,-4700.3,
